0,1,2,3,4,5,6
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:10,6018,0,RT @mitchellvii: The economy is going to do so well this Summer and make Trump look so good that Democrats will accuse HIM of hyping COVID-…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:09,3680,0,"RT @mitchellvii: Ryan Helfenbein: Reopening the Economy Is Not Partisan, It’s Necessary https://t.co/pzvIOSEiZX"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:08,3568,0,"RT @mitchellvii: Hey Democrats,

Aren't you concerned Bernie voters didn't show up in the primaries?"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:07,30782,0,RT @DonaldJTrumpJr: Imagine having your life and reputation ruined by rogue US govt. officials. Then years later when the plot finally come…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:07,20880,0,RT @dbongino: The only person on the planet who thinks Comey is a decent human being is Comey. We now know what a corrupt piece of garbage…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:05,7237,0,RT @mitchellvii: #SlowWalker - BREAKING: Former FBI General Counsel James Baker Has Flipped! Durham is Building Conspiracy Case on All of T…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:05,5449,0,"RT @mitchellvii: Flynn Attorney Sidney Powell: The Documents That Are Yet to Be Released ""Are Even More Stunning"" (VIDEO) https://t.co/siEW…"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:04,4946,0,RT @mitchellvii: General Flynn Posts Triumphant Tweet Following Release of Handwritten FBI Notes Revealing He Was Framed https://t.co/JWVLF…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:03,8728,0,"RT @mitchellvii: I have yet to read a single Democrat leader OUTRAGED by the explosive new Flynn revelations.

Shouldn't they be?

Shouldn'…"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:03,21924,0,"RT @SteveScalise: Turns out the only ones who colluded with Russians were Hillary Clinton’s campaign &amp; the DNC.

Time for Comey’s crooked c…"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:02,13803,49077,Plus many! https://t.co/2oLoWclgOx
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:02,16722,0,RT @dbongino: THANK YOU to all of the conservative media figures who doggedly reported on the grotesque attack on General Flynn for years.…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 12:00,36973,0,RT @DonaldJTrumpJr: Not only should general Flynn’s charges be dropped immediately but the treasonous actors who set him up should be in ja…
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 11:59,8118,39615,Really? Have you looked at the numbers lately! https://t.co/bNDZKV1c8t
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 11:56,19703,117406,"FAKE POLLING, just like 2016 (but worse)!"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 11:47,38845,165347,"What happened to General Michael Flynn, a war hero, should never be allowed to happen to a citizen of the United States again!"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 11:47,29249,101664,"Does anybody really believe that Roger Stone, a man whose house was raided early in the morning by 29 gun toting FB… https://t.co/S5bco6vd6r"
@realDonaldTrump,1.25583E+18,Twitter for iPhone,4/30/2020 11:45,17762,86263,"Despite reports to the contrary, Sweden is paying heavily for its decision not to lockdown. As of today, 2462 peopl… https://t.co/312xwic1Oe"
@realDonaldTrump,1.25572E+18,Twitter for iPhone,4/30/2020 4:41,20162,61593,Lyin’ Brian Williams of MSDNC! https://t.co/3gtkdmoZjJ
@realDonaldTrump,1.25571E+18,Twitter for iPhone,4/30/2020 4:23,36040,150739,"I must admit that Lyin’ Brian Williams is, while dumber than hell, quite a bit smarter than Fake News @CNN “anchorm… https://t.co/31yimhXrht"
@realDonaldTrump,1.25571E+18,Twitter for iPhone,4/30/2020 4:09,24993,110915,"Lyin’ Brian Williams of MSDNC, a Concast Scam Company, wouldn’t know the truth if it was nailed to his wooden foreh… https://t.co/pvEQhtv4JH"
@realDonaldTrump,1.25571E+18,Twitter for iPhone,4/30/2020 4:01,26996,120043,Just told that Fake News @CNN is falsely reporting that I was recently shouting at my campaign manager over made up… https://t.co/ufmHL0YK2T
@realDonaldTrump,1.25571E+18,Twitter for iPhone,4/30/2020 3:52,43278,148465,.@CNN doesn’t want to speak about their persecution of General Michael Flynn &amp; why they got the story so wrong. The… https://t.co/4R2qTml6cb
@realDonaldTrump,1.2557E+18,Twitter for iPhone,4/30/2020 3:11,16053,54027,https://t.co/xCzgk5yoUK
@realDonaldTrump,1.25566E+18,Twitter for iPhone,4/30/2020 0:54,72454,0,RT @GenFlynn: https://t.co/Q833u4Is8h
@realDonaldTrump,1.25566E+18,Twitter for iPhone,4/30/2020 0:52,7719,48838,"Happy Birthday to three time Olympian and five term Congressman, @JimRyun!"
@realDonaldTrump,1.25566E+18,Twitter for iPhone,4/30/2020 0:36,27441,82789,https://t.co/FH26OaIh2b
@realDonaldTrump,1.25566E+18,Twitter for iPhone,4/30/2020 0:34,29253,82431,https://t.co/efAolmZvuW
@realDonaldTrump,1.25559E+18,Twitter for iPhone,4/29/2020 20:19,8415,0,RT @WhiteHouse: LIVE: POTUS holds a roundtable with industry executives https://t.co/X6DquRgsl3
@realDonaldTrump,1.25559E+18,Twitter for iPhone,4/29/2020 20:17,12417,0,RT @WhiteHouse: Our nation has ample supply of food—and President @realDonaldTrump is clearing the bottleneck and ensuring that our farmers…
@realDonaldTrump,1.25559E+18,Twitter for iPhone,4/29/2020 20:16,5339,0,"RT @LouisianaGov: Brighter days are ahead for Louisiana and by working together with our federal officials, I know we will get through this…"
@realDonaldTrump,1.25559E+18,Twitter for iPhone,4/29/2020 20:16,6671,0,RT @LouisianaGov: I again want to thank @realDonaldTrump and @VP for supporting the people of Louisiana during this difficult time. We had…
@realDonaldTrump,1.25556E+18,Twitter for iPhone,4/29/2020 18:03,7316,0,"RT @MeatInstitute: ""We are grateful to @realDonaldTrump for protecting our nation’s food supply,"" said @MeatInstitute Pres. &amp; CEO Julie Ann…"
@realDonaldTrump,1.25551E+18,Twitter for iPhone,4/29/2020 14:55,14936,61876,"No, I think Amash would make a wonderful candidate, especially since he is way behind in his district and has no ch… https://t.co/RMbhUCax4n"
@realDonaldTrump,1.25551E+18,Twitter for iPhone,4/29/2020 14:42,22360,70019,"THANK YOU @MarkLevinShow! 
https://t.co/GJSNM0LUQH"
@realDonaldTrump,1.25549E+18,Twitter for iPhone,4/29/2020 13:13,10328,0,"RT @TrumpWarRoom: Yahoo reporter apologizes to President Trump after making false coronavirus test claim in Oval Office meeting 
https://t.…"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 13:09,22809,73885,At least they admit it. The Failing @nytimes &amp; @washingtonpost never correct their Fake Reporting! https://t.co/3aUKA4826K
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 13:02,4379,0,"RT @ErinMPerrine: 🚨🚨 TUNE IN NOW 🚨🚨

Tonight’s @TeamTrump Online! has two of the best —&gt; @LaraLeaTrump &amp; @kevinomccarthy talking about Slee…"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 13:02,4276,0,"RT @TeamTrump: WATCH: Team Trump Online with @LaraLeaTrump and House GOP Leader @KevinMcCarthy! #TeamTrump

Text TRUMP to 88022 https://t.c…"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 13:02,4771,0,"RT @TeamTrump: Tisa Clark, CEO Of J.D. Clark Professional Services, credits the #PaycheckProtectionProgram for allowing her to keep her wor…"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 13:01,6893,0,"RT @EquipoTrump: As Trump campaign senior advisor @mercedesschlapp said today, Joe Biden's plan to ease sanctions on the Cuban and Venezuel…"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 12:58,6222,0,RT @TrumpWarRoom: Joe Biden rambles and struggles for words during interview on coronavirus response https://t.co/9vKbLkBSro
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 12:58,5015,0,"RT @DailyCaller: Joe Biden’s town hall with Hillary Clinton got off to a fantastic start
 https://t.co/lZieZVJVbL"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 12:56,8476,0,"RT @TrumpWarRoom: A reporter angrily insisted he was right about coronavirus testing data. In fact, he was wrong, and President Trump was r…"
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 12:56,6378,0,RT @TrumpWarRoom: Joe Biden forgot he's supposed to be lying about President Trump's coronavirus response – and he actually told the truth!…
@realDonaldTrump,1.25548E+18,Twitter for iPhone,4/29/2020 12:56,11958,0,"RT @TrumpWarRoom: Joe Biden spent 44 years in Washington standing up FOR China.

You can't teach an old dog new tricks. https://t.co/vTjhKP…"
@realDonaldTrump,1.25535E+18,Twitter for iPhone,4/29/2020 4:23,43112,261602,The only reason the U.S. has reported one million cases of CoronaVirus is that our Testing is sooo much better than… https://t.co/fMqZ9Eah2D
@realDonaldTrump,1.25533E+18,Twitter for iPhone,4/29/2020 2:39,17403,78949,THANK YOU MICHAEL! @bittyandbeaus https://t.co/KVXVcdO79E
@realDonaldTrump,1.25533E+18,Twitter for iPhone,4/29/2020 2:37,14002,0,"RT @WhiteHouse: We built the greatest economy in the world—and together, we will build it again! https://t.co/57gxhVH2k2"
@realDonaldTrump,1.25528E+18,Twitter for iPhone,4/28/2020 23:49,8821,0,"RT @GLFOP: Thank you, President @realDonaldTrump, for your steadfast, unapologetic support of law enforcement during #COVID19. From DAY ONE…"
@realDonaldTrump,1.25523E+18,Twitter for iPhone,4/28/2020 20:24,21101,89441,https://t.co/shcVSYZmuY https://t.co/ispKWWF96K
@realDonaldTrump,1.25523E+18,Twitter for iPhone,4/28/2020 20:14,13566,62461,https://t.co/9YNWvhqCk7
@realDonaldTrump,1.25523E+18,Twitter for iPhone,4/28/2020 20:13,7992,0,RT @WhiteHouse: LIVE: POTUS delivers remarks on supporting small businesses https://t.co/QdwfDq1UOk
@realDonaldTrump,1.25515E+18,Twitter for iPhone,4/28/2020 14:43,12767,50309,Thank you @BlueAngels and @AFThunderbirds! #AmericaStrong https://t.co/oZyFJBT90h https://t.co/bq0VOKYsmd
@realDonaldTrump,1.25514E+18,Twitter for iPhone,4/28/2020 14:04,17466,0,RT @TomFitton: BREAKING: Emails show Obama FBI was out to get @GenFlynn and also knew McCain leaked anti-@realDonaldTrump dossier; @Judicia…
@realDonaldTrump,1.25514E+18,Twitter for iPhone,4/28/2020 14:04,10670,0,RT @nedryun: A fifth to half of all coronavirus deaths have been in nursing homes: https://t.co/s907CLfE4K
@realDonaldTrump,1.25513E+18,Twitter for iPhone,4/28/2020 13:58,23275,0,RT @GreggJarrett: Newly Declassified Documents Show John Kerry’s State Department Spread Russia Collusion Narrative https://t.co/GLRdt2U2f2
@realDonaldTrump,1.25513E+18,Twitter for iPhone,4/28/2020 13:58,15356,0,RT @GreggJarrett: Newly Revealed Docs Support Flynn’s Innocence: Case Against Him Should Be Tossed https://t.co/ZnfzZ91Vuy
@realDonaldTrump,1.25513E+18,Twitter for iPhone,4/28/2020 13:57,25352,113172,"But I love Diamond &amp; Silk, and so do millions of people! https://t.co/RBX9bmFIwH"
@realDonaldTrump,1.25513E+18,Twitter for iPhone,4/28/2020 13:53,8100,0,"RT @WhiteHouse: 45 days ago, business leaders joined President @realDonaldTrump in the Rose Garden to help launch a new, critical partnersh…"
@realDonaldTrump,1.25513E+18,Twitter for iPhone,4/28/2020 13:42,26080,147856,Texas to open businesses in phases beginning Friday. Great job being done by @GregAbbott_TX
@realDonaldTrump,1.25513E+18,Twitter for iPhone,4/28/2020 13:38,32788,214502,Many States moving to SAFELY &amp; QUICKLY reopen!
@realDonaldTrump,1.25511E+18,Twitter for iPhone,4/28/2020 12:06,38556,220465,"We are doing far more, and better, Testing than any other country in the world, and yet the media does nothing but… https://t.co/LvzYtNNaV0"
@realDonaldTrump,1.2551E+18,Twitter for iPhone,4/28/2020 11:40,6976,0,"RT @TheCounter: First, there is no shortage of meat destined for the grocery store shelf. 

It might take stores longer than usual to resto…"
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:56,17932,0,RT @realDonaldTrump: https://t.co/12Lv2yr07h
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:55,21905,0,"RT @Jim_Jordan: Attorney General Barr’s Memo to U.S. Attorneys: 

“The Constitution is not suspended in times of crisis.” 

The Attorney Ge…"
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:54,29655,114228,Because Shifty is a crooked politician! https://t.co/bYkaJmy4Yj
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:50,80836,0,"RT @realDonaldTrump: FAKE NEWS, THE ENEMY OF THE PEOPLE!"
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:50,47354,0,"RT @realDonaldTrump: There has never been, in the history of our Country, a more vicious or hostile Lamestream Media than there is right no…"
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:50,43549,0,RT @realDonaldTrump: Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid directly…
@realDonaldTrump,1.25497E+18,Twitter for iPhone,4/28/2020 2:50,27036,0,RT @realDonaldTrump: So true!
@realDonaldTrump,1.25491E+18,Twitter for iPhone,4/27/2020 23:24,7076,0,RT @WhiteHouse: President @realDonaldTrump's plan for Opening Up America Again outlined a three-phased approach based on the advice of publ…
@realDonaldTrump,1.25491E+18,Twitter for iPhone,4/27/2020 22:59,17932,81272,https://t.co/12Lv2yr07h
@realDonaldTrump,1.25491E+18,Twitter for iPhone,4/27/2020 22:59,7867,0,"RT @WhiteHouse: ""We're doing everything in our power to heal the sick and to gradually reopen our Nation."" https://t.co/xEapbkT6hd"
@realDonaldTrump,1.25491E+18,Twitter for iPhone,4/27/2020 22:58,6905,0,"RT @WhiteHouse: As one American family, we grieve with those who have suffered the loss of loved ones. https://t.co/qhoX0OP0Ol"
@realDonaldTrump,1.25489E+18,Twitter for iPhone,4/27/2020 21:39,6963,0,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/K1T3F5RpnM
@realDonaldTrump,1.25488E+18,Twitter for iPhone,4/27/2020 20:58,16041,127261,I will be having a White House Press Conference today at 5:30 P.M. Thank you!
@realDonaldTrump,1.25478E+18,Twitter for iPhone,4/27/2020 14:41,46865,218585,"Why should the people and taxpayers of America be bailing out poorly run states (like Illinois, as example) and cit… https://t.co/FA3okDGA4b"
@realDonaldTrump,1.25477E+18,Twitter for iPhone,4/27/2020 13:48,80836,401555,"FAKE NEWS, THE ENEMY OF THE PEOPLE!"
@realDonaldTrump,1.25477E+18,Twitter for iPhone,4/27/2020 13:41,47354,216689,"There has never been, in the history of our Country, a more vicious or hostile Lamestream Media than there is right… https://t.co/zpcvz239qE"
@realDonaldTrump,1.25475E+18,Twitter for iPhone,4/27/2020 12:20,43549,176951,Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid direc… https://t.co/Xkh4pTwk0n
@realDonaldTrump,1.25459E+18,Twitter for iPhone,4/27/2020 1:42,27036,135715,So true! https://t.co/fyJgDBuKzM
@realDonaldTrump,1.25459E+18,Twitter for iPhone,4/27/2020 1:41,57985,0,"RT @realDonaldTrump: I never said the pandemic was a Hoax! Who would say such a thing? I said that the Do Nothing Democrats, together with…"
@realDonaldTrump,1.25459E+18,Twitter for iPhone,4/27/2020 1:41,51524,0,RT @realDonaldTrump: The people that know me and know the history of our Country say that I am  the hardest working President in history. I…
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:25,14056,0,RT @SilERabbit: Sloppy Joe is trending. I wonder if it's because of this. You can tell it's a deep fake because Jill Biden isn't covering f…
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:18,21098,0,"RT @EricTrump: Article should have read: Trump as businessman had a passive, non-controlling/managing interest in an office building which…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:14,23017,0,RT @BarbaraRedgate: Devin Nunes-“Why is General Flynn Important? Because He Was Framed By His Own Government!!” #HumanScum @DevinNunes @Gen…
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:13,6133,0,"RT @JessieJaneDuff: Despite Democrats resistance to help small businesses, President @realDonaldTrump will get the economy going and Americ…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:13,9362,0,"RT @JessieJaneDuff: Lefty holier than thou Media Matters founder David Brock, who spends millions targeting President Trump, is accused of…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:12,5977,0,"RT @InsurancePlanX: Democrats are not sending us their best

or are they😜"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:11,13157,0,"RT @dbongino: Here’s what serial fraudster, &amp; generational corruptocrat, Nancy Pelosi was REALLY up to when the Wuhan Virus was raging &amp; th…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:10,12528,0,"RT @seanhannity: Report: FBI Knew McCain Leaked Steele Dossier, Now Blames Coronavirus For Not Releasing Documents https://t.co/wtFdcyO8UY"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:09,13399,0,"RT @dbongino: Former NSC Chief of Staff Says John Brennan Hid Evidence Putin Favored Hillary in 2016 🔥🔥🔥
https://t.co/2Ffod309BZ"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:08,12045,0,"RT @RealCandaceO: You’re a racist, radical communist that wants to expand government control and dependency— and you are using the plight o…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:06,16208,0,"RT @GOPChairwoman: Once again, Nancy Pelosi is lying about her needless delay.

She stood in front of her fancy refrigerator and congratula…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:06,6761,0,"RT @SecondLady: Wishing you a very special birthday, @FLOTUS. Happy Birthday! 🥳🎂"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:06,16133,61784,"American citizens! We were long ahead of Dems, who were all against the BAN. https://t.co/SQOLi46tEf"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:03,11729,0,"RT @johncardillo: Three failed coup attempts:

1 - Russia Collusion hoax during campaign
2 - Mueller's sham 
3 - Illegitimate impeachment…"
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 1:02,46988,0,RT @MariaBartiromo: Breaking News: sources tell me @GenFlynn will be completely exonerated this week.  It was a total fraud.  A Set up.  Mo…
@realDonaldTrump,1.25458E+18,Twitter for iPhone,4/27/2020 0:59,11943,54558,Great! https://t.co/YxWd5QJpga
@realDonaldTrump,1.25457E+18,Twitter for iPhone,4/27/2020 0:37,67208,0,"RT @LindaSuhler: Dear God,
Thank you for answering our prayers.
A grateful Nation

#GodBlessAmerica🇺🇸 #PresidentTrump #ElectionDay https://…"
@realDonaldTrump,1.25457E+18,Twitter for iPhone,4/27/2020 0:33,4461,0,"RT @TeamTrump: WATCH: Team Trump Online with @CLewandowski_, Rep. @MattGaetz, and Rep. @EliseStefanik! #TeamTrump

Text TRUMP to 88022 http…"
@realDonaldTrump,1.25457E+18,Twitter for iPhone,4/27/2020 0:33,59897,0,"RT @realDonaldTrump: Remember, the Cure can’t be worse than the problem itself. Be careful, be safe, use common sense!"
@realDonaldTrump,1.25457E+18,Twitter for iPhone,4/27/2020 0:32,8795,0,"RT @GOPChairwoman: From Day 1, Gretchen Whitmer has been too focused on politics.

Case in point: She just claimed she is “not getting invo…"
@realDonaldTrump,1.25457E+18,Twitter for iPhone,4/27/2020 0:22,14268,56821,They are one of the worst in the “news” business. Total slime balls! https://t.co/puXf1ldMTS
@realDonaldTrump,1.25457E+18,Twitter for iPhone,4/27/2020 0:19,13444,57763,"They asked me to be at West Point on June 13th., &amp; I will be there! https://t.co/NFHItMBbKy"
@realDonaldTrump,1.25456E+18,Twitter for iPhone,4/27/2020 0:15,7463,0,"RT @WhiteHouse: ""All of American society is engaged and mobilized in the war against the invisible enemy. While we must remain vigilant, it…"
@realDonaldTrump,1.25456E+18,Twitter for iPhone,4/27/2020 0:15,6302,0,RT @GOPChairwoman: We’re seeing enthusiasm like this all across the country. Thank you to all the @realDonaldTrump supporters who pitched i…
@realDonaldTrump,1.25456E+18,Twitter for iPhone,4/27/2020 0:14,10021,44172,"Laura, just another Fake News Report! https://t.co/Kya7NViNRB"
@realDonaldTrump,1.25454E+18,Twitter for iPhone,4/26/2020 22:54,32493,176551,"Does anybody get the meaning of what a so-called Noble (not Nobel) Prize is, especially as it pertains to Reporters… https://t.co/k5xDrmL7ws"
@realDonaldTrump,1.25453E+18,Twitter for iPhone,4/26/2020 21:53,23109,92078,Reports that H.H.S. Secretary @AlexAzar is going to be “fired” by me are Fake News. The Lamestream Media knows this… https://t.co/LZ0wNNrca2
@realDonaldTrump,1.25452E+18,Twitter for iPhone,4/26/2020 21:21,17448,69984,....fraud @donnabrazile (and others who are even worse). Chris Wallace is nastier to Republicans than even Deface t… https://t.co/gNR2bhc7Ta
@realDonaldTrump,1.25452E+18,Twitter for iPhone,4/26/2020 21:21,13679,56040,....Even the Radical Left Do Nothing Democrats laughed at the Fox suggestion. No respect for the people running… https://t.co/exoC8SPKos
@realDonaldTrump,1.25452E+18,Twitter for iPhone,4/26/2020 21:21,24006,97315,".@FoxNews just doesn’t get what’s happening! They are being fed Democrat talking points, and they play them without… https://t.co/mM0tlsd3mq"
@realDonaldTrump,1.25448E+18,Twitter for iPhone,4/26/2020 18:28,19368,97975,"....schedule and eating habits, written by a third rate reporter who knows nothing about me. I will often be in the… https://t.co/PeMYmhalpv"
@realDonaldTrump,1.25448E+18,Twitter for iPhone,4/26/2020 18:28,30084,151481,"I work from early in the morning until late at night, haven’t left the White House in many months (except to launch… https://t.co/SDqmeHSM2N"
@realDonaldTrump,1.25448E+18,Twitter for iPhone,4/26/2020 18:21,51524,288843,The people that know me and know the history of our Country say that I am  the hardest working President in history… https://t.co/0r113OL5YF
@realDonaldTrump,1.25447E+18,Twitter for iPhone,4/26/2020 17:42,9561,54563,".@CardinalDolan  Thank you for a great call yesterday with Catholic Leaders, and a great Service today from @StPatsNYC!"
@realDonaldTrump,1.25444E+18,Twitter for iPhone,4/26/2020 16:06,64921,580311,"Happy Birthday to Melania, our great First Lady!"
@realDonaldTrump,1.25422E+18,Twitter for iPhone,4/26/2020 1:06,17253,82393,Had a great call with Catholic Leaders and Educators earlier today. I will be online tomorrow at 10:15 A.M. (Easter… https://t.co/fWrT5zF1Ll
@realDonaldTrump,1.25417E+18,Twitter for iPhone,4/25/2020 22:23,57985,280713,"I never said the pandemic was a Hoax! Who would say such a thing? I said that the Do Nothing Democrats, together wi… https://t.co/kunYfw9EQI"
@realDonaldTrump,1.25417E+18,Twitter for iPhone,4/25/2020 22:17,59897,333783,"Remember, the Cure can’t be worse than the problem itself. Be careful, be safe, use common sense!"
@realDonaldTrump,1.25417E+18,Twitter for iPhone,4/25/2020 22:01,53233,243513,What is the purpose of having White House News Conferences when the Lamestream Media asks nothing but hostile quest… https://t.co/CVJ95J12UR
@realDonaldTrump,1.25415E+18,Twitter for iPhone,4/25/2020 20:30,41904,192734,Was just informed that the Fake News from the Thursday White House Press Conference had me speaking &amp; asking questi… https://t.co/ZwqqFPRdHf
@realDonaldTrump,1.25408E+18,Twitter for iPhone,4/25/2020 15:59,23190,111648,"If the Wall Street Journal “Editorial” writers had called, as they should have, they would have easily found that I… https://t.co/1KirYYOpar"
@realDonaldTrump,1.25406E+18,Twitter for iPhone,4/25/2020 15:06,34056,143107,The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax… https://t.co/Uyfad8KgUT
@realDonaldTrump,1.25406E+18,Twitter for iPhone,4/25/2020 14:57,28567,166242,"We have now Tested more than 5 Million People. That is more than any other country in the World, and even more than… https://t.co/nguImrwbfT"
@realDonaldTrump,1.25406E+18,Twitter for iPhone,4/25/2020 14:51,23249,125510,"It is a wonderful feeling to know that our States are loaded up with Ventilators, many brand new and high quality j… https://t.co/kxWZV8NKxk"
@realDonaldTrump,1.25405E+18,Twitter for iPhone,4/25/2020 14:10,27254,182882,"Just spoke to Prime Minister Abiy Ahmed Ali of Ethiopia. His Country needs Ventilators, and the U.S. is in good pos… https://t.co/MktwE17wAJ"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:08,4130,0,"RT @CDCgov: States, tribal, local, &amp; territorial officials: Resources are available to help quickly identify new #COVID19 cases, break chai…"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:07,3356,0,RT @CDCgov: Tribal leaders: You can help safeguard your communities from #COVID19 during funerals and burials. Actions like social distanci…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:05,3366,0,"RT @CDCgov: New COVID-NET data reported more than 6,000 #COVID19 hospitalizations. Of these, almost 2,000 had race/ethnicity info. When com…"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:05,3741,0,RT @CDCgov: Adults age 65+ and those with underlying health conditions are at higher risk for severe illness from #COVID19. Learn more in t…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:05,2750,0,RT @CDCgov: Looking for #CDC #COVID19 resources for sharing on social media? CDC’s social media toolkit provides free sample messages and g…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:04,3954,0,"RT @HHSGov: As @Surgeon_General explains, telemedicine doesn't just help providers deliver care during the #COVID19 outbreak – it can also…"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:04,4942,0,RT @NIH: Plasma is the liquid part of blood. Ppl who have recovered from #COVID19 may have antibodies (proteins the immune system makes aft…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:04,4407,0,"RT @CDCgov: We’re still learning about how #COVID19 affects animals, but it appears that people can spread the virus to animals in some sit…"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:03,3483,0,RT @DepSecHargan: ICYMI: Last week @VP announced that the administration is encouraging patients who have fully recovered from #COVID-19 to…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:02,3083,0,RT @CDCgov: The latest #COVIDView report shows that adults 65 and older are experiencing the highest rates of #COVID19-associated hospitali…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:02,2933,0,"RT @CDCgov: Feeling sick? Answer a few questions about your symptoms using Clara, CDC’s #Coronavirus Self-Checker, to help you decide if yo…"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 13:01,7258,0,RT @CDCgov: Household cleaners and disinfectants can cause health problems when not used properly. Follow the instructions on the product l…
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 12:59,11244,41959,"Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other count… https://t.co/RvteGQ4Gf2"
@realDonaldTrump,1.25403E+18,Twitter for iPhone,4/25/2020 12:45,17851,111957,Thank you to the people of Colorado for the warm and gracious notes and letters sent to me for all of the Ventilato… https://t.co/T4nA7FY6Fk
@realDonaldTrump,1.25402E+18,Twitter for iPhone,4/25/2020 12:20,20454,104719,.@TripleH is a total winner! https://t.co/KsTHMEKeqx
@realDonaldTrump,1.25402E+18,Twitter for iPhone,4/25/2020 12:14,11136,57511,Thank you to William Perry Pendley of the Bureau of Land Management. Great job on @TuckerCarlson describing some of… https://t.co/fgwrbqNJMf
